ID,Test Name,Year,Session,Subject,Number,Question,law,Option 1,Option 2,Option 3,Option 4,Answer,문제번호,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,비용($),예측답,정답여부,모델응답,프롬프트,Question_image
38,소방설비기사(기계분야),2008,1,소방유체역학,32,분말소화약제인 탄산수소나트륨(NaHCO$_3$)이 열과 반응하여 생기는 가스는?,,일산화탄소,이산화탄소,삼산화탄소,질소,2,38,Claude Sonnet 4,300,15,12,39.47,74.4,2.05,131,10,141,중간,0.000543,N/A,False,탄산수소나트륨,"문제: 분말소화약제인 탄산수소나트륨(NaHCO$_3$)이 열과 반응하여 생기는 가스는?

선택지:
1. 일산화탄소
2. 이산화탄소
3. 삼산화탄소
4. 질소

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
39,소방설비기사(기계분야),2012,4,소방유체역학,36,소방펌프차가 화재현장에 출동하여 그 곳에 설치되어 있는 수조에서 물을 흡입하였다. 이 때 펌프 입구의 진공계가 60kPa 을 표시하였다면 손실을 무시할 때 수면에서 펌프까지의 높이는 몇 m 인가?,,0.542,0.612,5.42,6.12,4,39,Claude Sonnet 4,300,15,13,38.46,76.48,2.08,190,10,200,중간,0.00072,N/A,False,이 문제는 베르누,"문제: 소방펌프차가 화재현장에 출동하여 그 곳에 설치되어 있는 수조에서 물을 흡입하였다. 이 때 펌프 입구의 진공계가 60kPa 을 표시하였다면 손실을 무시할 때 수면에서 펌프까지의 높이는 몇 m 인가?

선택지:
1. 0.542
2. 0.612
3. 5.42
4. 6.12

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
40,소방설비기사(기계분야),2007,1,소방유체역학,25,레이놀즈 수가 1200인 유체가 매끈한 원관 속을 흐를 때 관 마찰계수는 얼마인가?,,0.0254,0.00128,0.0059,0.053,4,40,Claude Sonnet 4,300,15,14,37.5,78.93,2.45,129,10,139,중간,0.000537,N/A,False,레이놀즈 수가,"문제: 레이놀즈 수가 1200인 유체가 매끈한 원관 속을 흐를 때 관 마찰계수는 얼마인가?

선택지:
1. 0.0254
2. 0.00128
3. 0.0059
4. 0.053

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
41,소방설비기사(기계분야),2003,1,소방원론,11,고체가 액체로 되었다가 기체로 되어 불꽃을 내면서 연소하는 현상은?,,표면연소,분해연소,자기연소,증발연소,4,41,Claude Sonnet 4,300,16,14,39.02,81.05,2.12,119,5,124,중간,0.000432,4,True,4,"문제: 고체가 액체로 되었다가 기체로 되어 불꽃을 내면서 연소하는 현상은?

선택지:
1. 표면연소
2. 분해연소
3. 자기연소
4. 증발연소

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
42,소방설비기사(기계분야),2008,2,소방원론,7,자연발화에 대한 예방책으로 적당하지 않은 것은?,,열의 축적을 방지한다.,황린은 물속에 저장한다.,주위 온도를 낮게 유지한다.,가능한 한 물질을 분말상태로 저장한다.,4,42,Claude Sonnet 4,300,17,14,40.48,83.22,2.17,152,10,162,중간,0.000606,4,True,"4

자연발화 예방","문제: 자연발화에 대한 예방책으로 적당하지 않은 것은?

선택지:
1. 열의 축적을 방지한다.
2. 황린은 물속에 저장한다.
3. 주위 온도를 낮게 유지한다.
4. 가능한 한 물질을 분말상태로 저장한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
43,소방설비기사(기계분야),2003,4,소방원론,18,건축방화계획에서 건축구조 및 재료를 불연화하므로서 화재를 미연에 방지하고자 하는 공간적 대응은?,,회피성 대응(回避性 對應),도피성 대응(逃避性 對應),대항성 대응(對抗性 對應),설비적 대응(設備的 對應),1,43,Claude Sonnet 4,300,17,14,39.53,84.96,1.74,175,5,180,중간,0.0006,3,False,3,"문제: 건축방화계획에서 건축구조 및 재료를 불연화하므로서 화재를 미연에 방지하고자 하는 공간적 대응은?

선택지:
1. 회피성 대응(回避性 對應)
2. 도피성 대응(逃避性 對應)
3. 대항성 대응(對抗性 對應)
4. 설비적 대응(設備的 對應)

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
44,소방설비기사(기계분야),2018,1,소방관계법규,57,시·도지사가 화재예방강화지구로 지정할 필요가 있는 지역을 화재예방강화지구로 지정하지 아니하는 경우 해당 시·도지사에게 해당 지역의 화재예방강화지구 지정을 요청할 수 있는 자는?,O,행정안전부장관,소방청장,소방본부장,소방서장,2,44,Claude Sonnet 4,300,18,14,40.91,87.01,2.06,182,5,187,중간,0.000621,2,True,2,"문제: 시·도지사가 화재예방강화지구로 지정할 필요가 있는 지역을 화재예방강화지구로 지정하지 아니하는 경우 해당 시·도지사에게 해당 지역의 화재예방강화지구 지정을 요청할 수 있는 자는?

선택지:
1. 행정안전부장관
2. 소방청장
3. 소방본부장
4. 소방서장

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
45,소방설비기사(기계분야),2012,4,소방유체역학,29,"압력 7MPa, 온도 150℃ 상태에서 프로판의 압축 성인자 값은 0.55 이다. 프로판의 비체적 (m$^3$/kg)은 얼마인가? (단, 기체상수 R = 0.1886 kJ/kg·K 이다.)",,0.00222,0.00404,0.00627,0.0114,3,45,Claude Sonnet 4,300,18,15,40.0,88.64,1.63,176,10,186,중간,0.000678,N/A,False,"주어진 조건:
-","문제: 압력 7MPa, 온도 150℃ 상태에서 프로판의 압축 성인자 값은 0.55 이다. 프로판의 비체적 (m$^3$/kg)은 얼마인가? (단, 기체상수 R = 0.1886 kJ/kg·K 이다.)

선택지:
1. 0.00222
2. 0.00404
3. 0.00627
4. 0.0114

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
46,소방설비기사(기계분야),2017,1,소방기계시설의 구조 및 원리,76,제연설비 설치장소의 제연구역 구획 기준으로 틀린 것은?,,하나의 제연구역의 면적은 1000m$^2$ 이내로 할 것,하나의 제연구역은 직경 60m 원내에 들어갈 수 있을 것,하나의 제연구역은 3개 이상 층에 미치지 아니하도록 할 것,통로상의 제연구역은 보행중심선의 길이가 60m를 초과하지 아니할 것,3,46,Claude Sonnet 4,300,19,15,41.3,90.63,1.99,223,5,228,중간,0.000744,3,True,3,"문제: 제연설비 설치장소의 제연구역 구획 기준으로 틀린 것은?

선택지:
1. 하나의 제연구역의 면적은 1000m$^2$ 이내로 할 것
2. 하나의 제연구역은 직경 60m 원내에 들어갈 수 있을 것
3. 하나의 제연구역은 3개 이상 층에 미치지 아니하도록 할 것
4. 통로상의 제연구역은 보행중심선의 길이가 60m를 초과하지 아니할 것

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
47,소방설비기사(기계분야),2019,1,소방기계시설의 구조 및 원리,73,"일정 이상의 층수를 가진 오피스텔에서는 모든 층에 주거용 주방자동소화장치를 설치해야 하는데, 몇 층 이상인 경우 이러한 조치를 취해야 하는가?(2023년 03월 07일 개정된 규정 적용됨)",,20층 이상,25층 이상,30층 이상,모든 곳(층수와 무관),4,47,Claude Sonnet 4,300,19,15,40.43,92.55,1.92,195,5,200,중간,0.00066,2,False,2,"문제: 일정 이상의 층수를 가진 오피스텔에서는 모든 층에 주거용 주방자동소화장치를 설치해야 하는데, 몇 층 이상인 경우 이러한 조치를 취해야 하는가?(2023년 03월 07일 개정된 규정 적용됨)

선택지:
1. 20층 이상
2. 25층 이상
3. 30층 이상
4. 모든 곳(층수와 무관)

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
48,소방설비기사(기계분야),2011,2,소방관계법규,43,특수가연물의 품명과 수량기준이 바르게 짝지어진 것은?,O,면화류 - 200kg 이상,대팻밥 - 300kg 이상,가연성고체류 - 1000kg 이상,발포시킨 합성수지류 - 10m$^3$ 이상,1,48,Claude Sonnet 4,300,19,16,39.58,94.79,2.24,156,10,166,중간,0.000618,N/A,False,특수가연물의 품명,"문제: 특수가연물의 품명과 수량기준이 바르게 짝지어진 것은?

선택지:
1. 면화류 - 200kg 이상
2. 대팻밥 - 300kg 이상
3. 가연성고체류 - 1000kg 이상
4. 발포시킨 합성수지류 - 10m$^3$ 이상

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
49,소방설비기사(기계분야),2021,1,소방원론,11,다음 물질 중 연소범위를 통해 산출한 위험도 값이 가장 높은 것은?,,수소,에틸렌,메탄,이황화탄소,4,49,Claude Sonnet 4,300,19,17,38.78,96.8,2.0,117,10,127,중간,0.000501,N/A,False,연소범위를 통한,"문제: 다음 물질 중 연소범위를 통해 산출한 위험도 값이 가장 높은 것은?

선택지:
1. 수소
2. 에틸렌
3. 메탄
4. 이황화탄소

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
50,소방설비기사(기계분야),2004,2,소방원론,3,목조건축물과 내화구조건축물의 화재성상에 대한 설명중 옳지 않은 것은?,,내화구조건축물의 화재 진행상황은 초기→ 성장기→최성기→ 종기의 순서로 진행된다.,목조건축물은 공기의 유통이 좋아 순식간에 플래시 오버에 도달하고 온도는 약 1000℃이상에 달한다.,내화구조건축물은 견고하여 공기의 유통조건이 거의 일정하고 최고온도는 목조의 경우보다 낮다.,"목조건축물은 최성기를 지나면 급속히 타버리고, 공기의 유통이 좋으므로 장시간 고온을 유지한다.",4,50,Claude Sonnet 4,300,20,17,40.0,98.67,1.88,308,5,313,중간,0.000999,4,True,4,"문제: 목조건축물과 내화구조건축물의 화재성상에 대한 설명중 옳지 않은 것은?

선택지:
1. 내화구조건축물의 화재 진행상황은 초기→ 성장기→최성기→ 종기의 순서로 진행된다.
2. 목조건축물은 공기의 유통이 좋아 순식간에 플래시 오버에 도달하고 온도는 약 1000℃이상에 달한다.
3. 내화구조건축물은 견고하여 공기의 유통조건이 거의 일정하고 최고온도는 목조의 경우보다 낮다.
4. 목조건축물은 최성기를 지나면 급속히 타버리고, 공기의 유통이 좋으므로 장시간 고온을 유지한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
51,소방설비기사(기계분야),2007,4,소방관계법규,56,다음 중 소방활동장비 및 설비의 종류 · 규격과 국고보조산정을 위한 기준가격을 정하는 것은?,O,소방기본법,소방기본법시행규칙,소방방재청예규,시 · 도조례,2,51,Claude Sonnet 4,300,20,17,39.22,100.55,1.88,144,5,149,중간,0.000507,3,False,3,"문제: 다음 중 소방활동장비 및 설비의 종류 · 규격과 국고보조산정을 위한 기준가격을 정하는 것은?

선택지:
1. 소방기본법
2. 소방기본법시행규칙
3. 소방방재청예규
4. 시 · 도조례

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
52,소방설비기사(기계분야),2015,4,소방유체역학,24,유량이 0.6m³/min 일 때 손실수두가 7m인 관로를 통하여 10m 높이 위에 있는 저수조로 물을 이송하고자 한다. 펌프의 효율이 90%라고 할 때 펌프에 공급해야 하는 전력은 몇 kW 인가?,,0.45,1.85,2.27,136,2,52,Claude Sonnet 4,300,20,18,38.46,121.84,21.29,182,10,192,중간,0.000696,N/A,False,주어진 조건을 정,"문제: 유량이 0.6m³/min 일 때 손실수두가 7m인 관로를 통하여 10m 높이 위에 있는 저수조로 물을 이송하고자 한다. 펌프의 효율이 90%라고 할 때 펌프에 공급해야 하는 전력은 몇 kW 인가?

선택지:
1. 0.45
2. 1.85
3. 2.27
4. 136

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
53,소방설비기사(기계분야),2018,2,소방관계법규,52,"화재예방, 소방시설 설치ㆍ유지 및 안전관리에 관한 법상 소방시설등에 대한 자체점검을 하지 아니하거나 관리업자 등으로 하여금 정기적으로 점검하게 하지 아니한 자에 대한 벌칙 기준으로 옳은 것은?",O,6개월 이하의 징역 또는 1000만원 이하의 벌금,1년 이하의 징역 또는 1000만원 이하의 벌금,3년 이하의 징역 또는 1500만원 이하의 벌금,3년 이하의 징역 또는 3000만원 이하의 벌금,2,53,Claude Sonnet 4,300,21,18,39.62,123.76,1.92,279,5,284,중간,0.000912,2,True,2,"문제: 화재예방, 소방시설 설치ㆍ유지 및 안전관리에 관한 법상 소방시설등에 대한 자체점검을 하지 아니하거나 관리업자 등으로 하여금 정기적으로 점검하게 하지 아니한 자에 대한 벌칙 기준으로 옳은 것은?

선택지:
1. 6개월 이하의 징역 또는 1000만원 이하의 벌금
2. 1년 이하의 징역 또는 1000만원 이하의 벌금
3. 3년 이하의 징역 또는 1500만원 이하의 벌금
4. 3년 이하의 징역 또는 3000만원 이하의 벌금

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
54,소방설비기사(기계분야),2019,2,소방관계법규,58,소방기본법상 화재 현장에서의 피난 등을 체험할 수 있는 소방체험관의 설립·운영권자는?,O,시·도지사,행정안전부장관,소방본부장 또는 소방서장,소방청장,1,54,Claude Sonnet 4,300,22,18,40.74,125.65,1.89,140,5,145,중간,0.000495,1,True,1,"문제: 소방기본법상 화재 현장에서의 피난 등을 체험할 수 있는 소방체험관의 설립·운영권자는?

선택지:
1. 시·도지사
2. 행정안전부장관
3. 소방본부장 또는 소방서장
4. 소방청장

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
55,소방설비기사(기계분야),2011,1,소방기계시설의 구조 및 원리,67,"할로겐화합물 소화설비의 축압식 저장용기에는 질소가스를 가압하여 충전한다. 20℃를 기준으로 했을 때, 이 저장용기내 질소가스 축압의 기준은?",,할론1211은 2.2MPa 또는 5MPa,할론1301은 2.5MPa 또는 4.2MPa,할론1211은 0.7MPa 이상 1.4MPa 이하,할론1301은 0.9MPa 이상 1.6MPa 이하,2,55,Claude Sonnet 4,300,23,18,41.82,127.52,1.87,227,5,232,중간,0.000756,2,True,2,"문제: 할로겐화합물 소화설비의 축압식 저장용기에는 질소가스를 가압하여 충전한다. 20℃를 기준으로 했을 때, 이 저장용기내 질소가스 축압의 기준은?

선택지:
1. 할론1211은 2.2MPa 또는 5MPa
2. 할론1301은 2.5MPa 또는 4.2MPa
3. 할론1211은 0.7MPa 이상 1.4MPa 이하
4. 할론1301은 0.9MPa 이상 1.6MPa 이하

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
56,소방설비기사(기계분야),2012,2,소방관계법규,54,소방관계법에서 피난층의 정의를 가장 올바르게 설명한 것은?,,지상 1층을 말한다.,2층 이하로 쉽게 피난할 수 있는 층을 말한다.,지상으로 통하는 계단이 있는 층을 말한다.,곧바로 지상으로 갈 수 있는 출입구가 있는 층을 말한다.,4,56,Claude Sonnet 4,300,24,18,42.86,129.29,1.77,191,5,196,중간,0.000648,4,True,4,"문제: 소방관계법에서 피난층의 정의를 가장 올바르게 설명한 것은?

선택지:
1. 지상 1층을 말한다.
2. 2층 이하로 쉽게 피난할 수 있는 층을 말한다.
3. 지상으로 통하는 계단이 있는 층을 말한다.
4. 곧바로 지상으로 갈 수 있는 출입구가 있는 층을 말한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
57,소방설비기사(기계분야),2022,2,소방유체역학,28,펌프의 공동현상(cavitation)을 방지하기 위한 방법이 아닌 것은?,,펌프의 설치 위치를 되도록 낮게 하여 흡입양정을 짧게 한다.,펌프의 회전수를 크게 한다.,펌프의 흡입 관경을 크게 한다.,단흡입펌프보다는 양흡입펌프를 사용한다.,2,57,Claude Sonnet 4,300,25,18,43.86,131.16,1.87,195,5,200,중간,0.00066,2,True,2,"문제: 펌프의 공동현상(cavitation)을 방지하기 위한 방법이 아닌 것은?

선택지:
1. 펌프의 설치 위치를 되도록 낮게 하여 흡입양정을 짧게 한다.
2. 펌프의 회전수를 크게 한다.
3. 펌프의 흡입 관경을 크게 한다.
4. 단흡입펌프보다는 양흡입펌프를 사용한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
58,소방설비기사(기계분야),2021,2,소방관계법규,58,위험물안전관리법상 소화 난이도 등급 Ⅰ의 옥내탱크저장소에서 유출방지를 저장·취급 할 경우 설치하여야 하는 소화설비로 옳은 것은?,O,물분무소화설비,스프링클러설비,표소화설비,옥내소화전설비,1,58,Claude Sonnet 4,300,25,18,43.1,133.11,1.95,170,5,175,중간,0.000585,3,False,3,"문제: 위험물안전관리법상 소화 난이도 등급 Ⅰ의 옥내탱크저장소에서 유출방지를 저장·취급 할 경우 설치하여야 하는 소화설비로 옳은 것은?

선택지:
1. 물분무소화설비
2. 스프링클러설비
3. 표소화설비
4. 옥내소화전설비

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
